surat_nomor,ayat_nomor,audio_01_juhany,audio_02_qasim,audio_03_sudais,audio_04_dossari,audio_05_afasy,audio_06_yasser
16,36,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016036.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016036.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016036.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016036.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016036.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016036.mp3
16,37,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016037.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016037.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016037.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016037.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016037.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016037.mp3
16,38,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016038.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016038.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016038.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016038.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016038.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016038.mp3
16,39,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016039.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016039.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016039.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016039.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016039.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016039.mp3
16,40,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016040.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016040.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016040.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016040.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016040.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016040.mp3
16,41,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016041.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016041.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016041.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016041.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016041.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016041.mp3
16,42,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016042.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016042.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016042.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016042.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016042.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016042.mp3
16,43,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016043.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016043.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016043.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016043.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016043.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016043.mp3
16,44,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016044.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016044.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016044.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016044.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016044.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016044.mp3
16,45,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016045.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016045.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016045.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016045.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016045.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016045.mp3
16,46,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016046.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016046.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016046.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016046.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016046.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016046.mp3
16,47,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016047.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016047.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016047.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016047.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016047.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016047.mp3
16,48,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016048.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016048.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016048.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016048.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016048.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016048.mp3
16,49,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016049.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016049.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016049.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016049.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016049.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016049.mp3
16,50,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016050.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016050.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016050.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016050.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016050.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016050.mp3
16,51,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016051.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016051.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016051.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016051.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016051.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016051.mp3
16,52,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016052.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016052.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016052.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016052.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016052.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016052.mp3
16,53,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016053.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016053.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016053.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016053.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016053.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016053.mp3
16,54,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016054.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016054.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016054.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016054.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016054.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016054.mp3
16,55,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016055.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016055.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016055.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016055.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016055.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016055.mp3
16,56,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016056.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016056.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016056.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016056.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016056.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016056.mp3
16,57,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016057.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016057.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016057.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016057.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016057.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016057.mp3
16,58,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016058.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016058.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016058.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016058.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016058.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016058.mp3
16,59,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016059.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016059.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016059.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016059.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016059.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016059.mp3
16,60,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016060.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016060.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016060.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016060.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016060.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016060.mp3
16,61,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016061.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016061.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016061.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016061.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016061.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016061.mp3
16,62,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016062.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016062.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016062.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016062.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016062.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016062.mp3
16,63,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016063.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016063.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016063.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016063.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016063.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016063.mp3
16,64,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016064.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016064.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016064.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016064.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016064.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016064.mp3
16,65,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016065.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016065.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016065.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016065.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016065.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016065.mp3
16,66,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016066.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016066.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016066.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016066.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016066.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016066.mp3
16,67,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016067.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016067.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016067.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016067.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016067.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016067.mp3
16,68,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016068.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016068.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016068.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016068.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016068.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016068.mp3
16,69,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016069.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016069.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016069.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016069.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016069.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016069.mp3
16,70,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016070.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016070.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016070.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016070.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016070.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016070.mp3
16,71,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016071.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016071.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016071.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016071.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016071.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016071.mp3
16,72,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016072.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016072.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016072.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016072.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016072.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016072.mp3
16,73,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016073.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016073.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016073.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016073.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016073.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016073.mp3
16,74,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016074.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016074.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016074.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016074.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016074.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016074.mp3
16,75,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016075.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016075.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016075.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016075.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016075.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016075.mp3
16,76,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016076.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016076.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016076.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016076.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016076.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016076.mp3
16,77,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016077.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016077.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016077.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016077.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016077.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016077.mp3
16,78,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016078.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016078.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016078.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016078.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016078.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016078.mp3
16,79,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016079.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016079.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016079.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016079.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016079.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016079.mp3
16,80,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016080.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016080.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016080.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016080.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016080.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016080.mp3
16,81,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016081.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016081.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016081.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016081.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016081.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016081.mp3
16,82,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016082.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016082.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016082.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016082.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016082.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016082.mp3
16,83,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016083.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016083.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016083.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016083.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016083.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016083.mp3
16,84,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016084.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016084.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016084.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016084.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016084.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016084.mp3
16,85,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016085.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016085.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016085.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016085.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016085.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016085.mp3
16,86,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016086.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016086.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016086.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016086.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016086.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016086.mp3
16,87,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016087.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016087.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016087.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016087.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016087.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016087.mp3
16,88,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/016088.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/016088.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/016088.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/016088.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/016088.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/016088.mp3
